2019-12-10 22:21:52:785, no_human
2019-12-10 22:21:52:795, no_human
2019-12-10 22:21:53:056, no_human
2019-12-10 22:21:53:126, no_human
2019-12-10 22:21:53:143, no_human
2019-12-10 22:21:53:159, no_human
2019-12-10 22:21:53:175, no_human
2019-12-10 22:21:53:192, no_human
2019-12-10 22:21:53:208, no_human
2019-12-10 22:21:53:225, no_human
2019-12-10 22:21:53:243, no_human
2019-12-10 22:21:53:282, no_human
2019-12-10 22:21:53:301, no_human
2019-12-10 22:21:53:313, no_human
2019-12-10 22:21:53:337, no_human
2019-12-10 22:21:53:343, no_human
2019-12-10 22:21:53:359, no_human
2019-12-10 22:21:53:375, no_human
2019-12-10 22:21:53:414, no_human
2019-12-10 22:21:53:438, no_human
2019-12-10 22:21:53:443, no_human
2019-12-10 22:21:53:482, no_human
2019-12-10 22:21:53:506, no_human
2019-12-10 22:21:53:511, no_human
2019-12-10 22:21:53:549, no_human
2019-12-10 22:21:53:583, no_human
2019-12-10 22:21:53:617, no_human
2019-12-10 22:21:53:651, no_human
2019-12-10 22:21:53:683, no_human
2019-12-10 22:21:53:717, no_human
2019-12-10 22:21:53:750, no_human
2019-12-10 22:21:53:785, no_human
2019-12-10 22:21:53:815, no_human
2019-12-10 22:21:53:849, no_human
2019-12-10 22:21:53:888, no_human
2019-12-10 22:21:53:916, no_human
2019-12-10 22:21:53:952, no_human
2019-12-10 22:21:53:983, no_human
2019-12-10 22:21:54:017, no_human
2019-12-10 22:21:54:052, no_human
2019-12-10 22:21:54:087, no_human
2019-12-10 22:21:54:117, no_human
2019-12-10 22:21:54:152, no_human
2019-12-10 22:21:54:184, no_human
2019-12-10 22:21:54:217, no_human
2019-12-10 22:21:54:253, no_human
2019-12-10 22:21:54:282, no_human
2019-12-10 22:21:54:306, no_human
2019-12-10 22:21:54:309, no_human
2019-12-10 22:21:54:348, no_human
2019-12-10 22:21:54:384, no_human
2019-12-10 22:21:54:416, no_human
2019-12-10 22:21:54:457, no_human
2019-12-10 22:21:54:494, no_human
2019-12-10 22:21:54:540, no_human
2019-12-10 22:21:54:576, no_human
2019-12-10 22:21:54:610, no_human
2019-12-10 22:21:54:654, no_human
2019-12-10 22:21:54:682, no_human
2019-12-10 22:21:54:705, no_human
2019-12-10 22:21:54:709, no_human
2019-12-10 22:23:17:921,3.568988,2.663627
2019-12-10 22:23:17:964,3.568892,2.66292
2019-12-10 22:23:18:004,3.568897,2.662151
2019-12-10 22:23:18:037,3.568844,2.660406
2019-12-10 22:23:18:075,3.568898,2.659481
2019-12-10 22:23:18:124,3.568958,2.658826
2019-12-10 22:23:18:167,3.56928,2.658245
2019-12-10 22:23:18:210,3.569339,2.656326
2019-12-10 22:23:18:253,3.569277,2.655438
2019-12-10 22:23:18:291,3.569164,2.654559
2019-12-10 22:23:18:329,3.569039,2.65361
2019-12-10 22:23:18:366,3.568888,2.652935
2019-12-10 22:23:18:404,3.568361,2.649363
2019-12-10 22:23:18:444,3.568197,2.648258
2019-12-10 22:23:18:487,3.567707,2.646829
2019-12-10 22:23:18:528,3.567229,2.644064
2019-12-10 22:23:18:568,3.56678,2.638314
2019-12-10 22:23:18:623,3.566185,2.634225
2019-12-10 22:23:18:662,3.566162,2.630095
2019-12-10 22:23:18:701,3.565925,2.62714
2019-12-10 22:23:18:743,3.564763,2.616782
2019-12-10 22:23:18:785,3.563649,2.611733
2019-12-10 22:23:18:822,3.562923,2.607512
2019-12-10 22:23:18:860,3.561745,2.601818
2019-12-10 22:23:18:900,3.561201,2.598813
2019-12-10 22:23:18:957,3.558606,2.590806
2019-12-10 22:23:19:000,3.556603,2.585636
2019-12-10 22:23:19:038,3.553014,2.576667
2019-12-10 22:23:19:075,3.551226,2.573288
2019-12-10 22:23:19:126,3.549339,2.569616
2019-12-10 22:23:19:165,3.547526,2.564803
2019-12-10 22:23:19:212,3.543466,2.557911
2019-12-10 22:23:19:253,3.539805,2.555015
2019-12-10 22:23:19:299,3.537388,2.549911
2019-12-10 22:23:19:338,3.532624,2.539877
2019-12-10 22:23:19:382,3.529398,2.535821
2019-12-10 22:23:19:426,3.528238,2.531931
2019-12-10 22:23:19:464,3.52647,2.528631
2019-12-10 22:23:19:502,3.523446,2.522371
2019-12-10 22:23:19:541,3.522457,2.518487
2019-12-10 22:23:19:588,3.520553,2.514944
2019-12-10 22:23:19:636,3.519753,2.511362
2019-12-10 22:23:19:674,3.518344,2.508924
2019-12-10 22:23:19:728,3.517303,2.508356
2019-12-10 22:23:19:767,3.516442,2.50685
2019-12-10 22:23:19:824,3.51434,2.504044
2019-12-10 22:23:19:886,3.513473,2.502773
2019-12-10 22:23:19:924,3.513813,2.501283
2019-12-10 22:23:19:966,3.51347,2.499611
2019-12-10 22:23:20:005,3.514218,2.49691
2019-12-10 22:23:20:054,3.514735,2.495454
2019-12-10 22:23:20:092,3.513968,2.495242
2019-12-10 22:23:20:138,3.514196,2.495131
2019-12-10 22:23:20:186,3.514895,2.495371
2019-12-10 22:23:20:226,3.515058,2.495506
2019-12-10 22:23:20:270,3.516249,2.495257
2019-12-10 22:23:20:308,3.517071,2.497023
2019-12-10 22:23:20:359,3.517618,2.497124
2019-12-10 22:23:20:398,3.517819,2.49727
2019-12-10 22:23:20:437,3.519493,2.500363
2019-12-10 22:23:20:487,3.519964,2.502025
2019-12-10 22:23:20:530,3.520581,2.503864
2019-12-10 22:23:20:587,3.520838,2.509236
2019-12-10 22:23:20:626,3.521016,2.513287
2019-12-10 22:23:20:670,3.520056,2.525258
2019-12-10 22:23:20:723,3.518581,2.532365
2019-12-10 22:23:20:769,3.518278,2.541427
2019-12-10 22:23:20:808,3.516657,2.568407
2019-12-10 22:23:20:852,3.516052,2.578033
2019-12-10 22:23:20:889,3.514903,2.59481
2019-12-10 22:23:20:931,3.514897,2.609696
2019-12-10 22:23:20:968,3.513949,2.641818
2019-12-10 22:23:21:010,3.514757,2.657505
2019-12-10 22:23:21:053,3.512464,2.669982
2019-12-10 22:23:21:088,3.511861,2.687983
2019-12-10 22:23:21:127,3.512688,2.704177
2019-12-10 22:23:21:167,3.511875,2.715065
2019-12-10 22:23:21:220,3.513039,2.745971
2019-12-10 22:23:21:258,3.513013,2.755825
2019-12-10 22:23:21:303,3.513775,2.772548
2019-12-10 22:23:21:348,3.51708,2.79313
2019-12-10 22:23:21:391,3.518419,2.806345
2019-12-10 22:23:21:437,3.519461,2.81385
2019-12-10 22:23:21:474,3.523236,2.831831
2019-12-10 22:23:21:522,3.5251,2.837961
2019-12-10 22:23:21:560,3.526625,2.843837
2019-12-10 22:23:21:600,3.528228,2.853538
2019-12-10 22:23:21:637,3.530125,2.863761
2019-12-10 22:23:21:674,3.531091,2.866588
2019-12-10 22:23:21:722,3.532318,2.870489
2019-12-10 22:23:21:763,3.533218,2.874333
2019-12-10 22:23:21:814,3.535339,2.882238
2019-12-10 22:23:21:853,3.536393,2.886069
2019-12-10 22:23:21:890,3.53719,2.889407
2019-12-10 22:23:21:929,3.537437,2.891563
2019-12-10 22:23:21:966,3.537645,2.893636
2019-12-10 22:23:22:024,3.538071,2.897904
2019-12-10 22:23:22:069,3.537999,2.898886
2019-12-10 22:23:22:108,3.538108,2.902866
2019-12-10 22:23:22:153,3.538366,2.903363
2019-12-10 22:23:22:191,3.538647,2.903786
2019-12-10 22:23:22:229,3.53883,2.90449
2019-12-10 22:23:22:266,3.539185,2.904504
2019-12-10 22:23:22:306,3.539774,2.905222
2019-12-10 22:23:22:359,3.539825,2.905274
2019-12-10 22:23:22:397,3.539901,2.905334
2019-12-10 22:23:22:444,3.539936,2.905434
2019-12-10 22:23:22:492,3.539919,2.905407
2019-12-10 22:23:22:530,3.539937,2.905359
2019-12-10 22:23:22:564,3.539903,2.905212
2019-12-10 22:23:22:597,3.539743,2.905119
2019-12-10 22:23:22:641,3.539528,2.905185
2019-12-10 22:23:22:687,3.539442,2.905162
2019-12-10 22:23:22:728,3.539293,2.905075
2019-12-10 22:23:22:765,3.538972,2.904956
2019-12-10 22:23:22:806,3.53819,2.905406
2019-12-10 22:23:22:853,3.538148,2.905371
2019-12-10 22:23:22:896,3.538058,2.905382
2019-12-10 22:23:22:939,3.538009,2.905422
2019-12-10 22:23:22:988,3.537885,2.905487
2019-12-10 22:23:23:031,3.53774,2.90537
2019-12-10 22:23:23:075,3.537314,2.905056
2019-12-10 22:23:23:125,3.537325,2.904971
2019-12-10 22:23:23:163,3.537392,2.904999
2019-12-10 22:23:23:201,3.537297,2.904869
2019-12-10 22:23:23:234,3.537283,2.905173
2019-12-10 22:23:23:294,3.537272,2.905161
2019-12-10 22:23:23:329,3.5373,2.905106
2019-12-10 22:23:23:368,3.537335,2.90503
2019-12-10 22:23:23:422,3.537331,2.905085
2019-12-10 22:23:23:461,3.537318,2.905096
2019-12-10 22:23:23:501,3.537363,2.905161
2019-12-10 22:23:23:544,3.537259,2.905272
2019-12-10 22:23:23:585,3.53723,2.905338
2019-12-10 22:23:23:625,3.537386,2.905586
2019-12-10 22:23:23:668,3.537456,2.905587
2019-12-10 22:23:23:720,3.537342,2.905792
2019-12-10 22:23:23:755,3.537417,2.905983
2019-12-10 22:23:23:793,3.537462,2.906137
2019-12-10 22:23:23:835,3.537458,2.906092
2019-12-10 22:23:23:875,3.53753,2.905644
2019-12-10 22:23:23:925,3.537594,2.905713
2019-12-10 22:23:23:968,3.537811,2.905952
2019-12-10 22:23:24:020,3.537886,2.905861
2019-12-10 22:23:24:059,3.537895,2.90595
2019-12-10 22:23:24:096,3.538086,2.90568
2019-12-10 22:23:24:135,3.538248,2.90558
2019-12-10 22:23:24:173,3.538258,2.905581
2019-12-10 22:23:24:210,3.538261,2.90556
2019-12-10 22:23:24:254,3.538278,2.905241
2019-12-10 22:23:24:290,3.538467,2.905641
2019-12-10 22:23:24:325,3.53837,2.905596
2019-12-10 22:23:24:362,3.538326,2.905503
2019-12-10 22:23:24:398,3.538397,2.905203
2019-12-10 22:23:24:430,3.538368,2.904532
2019-12-10 22:23:24:470,3.538245,2.904334
2019-12-10 22:23:24:507,3.538274,2.904314
2019-12-10 22:23:24:554,3.538335,2.904214
2019-12-10 22:23:24:605,3.538503,2.904037
2019-12-10 22:23:24:656,3.538364,2.903437
2019-12-10 22:23:24:697,3.538167,2.903233
2019-12-10 22:23:24:730,3.538146,2.90286
2019-12-10 22:23:24:765,3.538146,2.90286
2019-12-10 22:23:24:808,3.538301,2.902581
2019-12-10 22:23:24:854,3.538336,2.902706
2019-12-10 22:23:24:895,3.538611,2.902453
2019-12-10 22:23:24:932,3.538847,2.902402
2019-12-10 22:23:24:970,3.539792,2.900547
2019-12-10 22:23:25:025,3.54005,2.900203
2019-12-10 22:23:25:066,3.540462,2.899711
2019-12-10 22:23:25:107,3.541188,2.898806
2019-12-10 22:23:25:155,3.541506,2.898519
2019-12-10 22:23:25:196,3.542394,2.897159
2019-12-10 22:23:25:241,3.544164,2.894426
2019-12-10 22:23:25:288,3.544955,2.893755
2019-12-10 22:23:25:331,3.545844,2.891695
2019-12-10 22:23:25:372,3.547216,2.888025
2019-12-10 22:23:25:423,3.547669,2.886732
2019-12-10 22:23:25:464,3.548443,2.885434
2019-12-10 22:23:25:516,3.550351,2.879277
2019-12-10 22:23:25:555,3.551229,2.875914
2019-12-10 22:23:25:598,3.552397,2.8716
2019-12-10 22:23:25:634,3.553953,2.864892
2019-12-10 22:23:25:690,3.555186,2.860269
2019-12-10 22:23:25:733,3.555654,2.854343
2019-12-10 22:23:25:772,3.557158,2.845667
2019-12-10 22:23:25:810,3.557871,2.839542
2019-12-10 22:23:25:856,3.557854,2.837006
2019-12-10 22:23:25:901,3.558423,2.832202
2019-12-10 22:23:25:937,3.558667,2.821055
2019-12-10 22:23:25:988,3.558341,2.81453
2019-12-10 22:23:26:028,3.558005,2.80454
2019-12-10 22:23:26:063,3.557863,2.800403
2019-12-10 22:23:26:110,3.557543,2.789525
2019-12-10 22:23:26:146,3.556552,2.781522
2019-12-10 22:23:26:190,3.555764,2.773082
2019-12-10 22:23:26:233,3.555084,2.765851
2019-12-10 22:23:26:320,3.554419,2.744574
2019-12-10 22:23:26:368,3.55415,2.735675
2019-12-10 22:23:26:404,3.554117,2.71864
2019-12-10 22:23:26:449,3.552992,2.710364
2019-12-10 22:23:26:490,3.553059,2.703299
2019-12-10 22:23:26:532,3.551538,2.691955
2019-12-10 22:23:26:589,3.550684,2.668703
2019-12-10 22:23:26:630,3.550809,2.659001
2019-12-10 22:23:26:674,3.549083,2.637534
2019-12-10 22:23:26:726,3.54968,2.626933
2019-12-10 22:23:26:790,3.549831,2.604691
2019-12-10 22:23:26:838,3.550125,2.593832
2019-12-10 22:23:26:888,3.549968,2.574258
2019-12-10 22:23:26:932,3.549603,2.567594
2019-12-10 22:23:26:973,3.549402,2.551202
2019-12-10 22:23:27:024,3.549531,2.544896
2019-12-10 22:23:27:067,3.549715,2.538551
2019-12-10 22:23:27:109,3.548606,2.525931
2019-12-10 22:23:27:156,3.547707,2.521605
2019-12-10 22:23:27:213,3.547055,2.517091
2019-12-10 22:23:27:262,3.545764,2.510416
2019-12-10 22:23:27:306,3.545503,2.507403
2019-12-10 22:23:27:363,3.545516,2.505161
2019-12-10 22:23:27:400,3.544302,2.503584
2019-12-10 22:23:27:456,3.544195,2.503188
2019-12-10 22:23:27:497,3.543855,2.50345
2019-12-10 22:23:27:537,3.543374,2.504221
2019-12-10 22:23:27:588,3.542658,2.504333
2019-12-10 22:23:27:630,3.542104,2.505743
2019-12-10 22:23:27:688,3.540431,2.507509
2019-12-10 22:23:27:731,3.539069,2.509015
2019-12-10 22:23:27:775,3.538574,2.514893
2019-12-10 22:23:27:832,3.537893,2.51846
2019-12-10 22:23:27:891,3.536154,2.523664
2019-12-10 22:23:27:941,3.535185,2.528599
2019-12-10 22:23:27:990,3.534283,2.531697
2019-12-10 22:23:28:034,3.534794,2.536164
2019-12-10 22:23:28:091,3.534892,2.540329
2019-12-10 22:23:28:130,3.534817,2.542779
2019-12-10 22:23:28:176,3.535234,2.54677
2019-12-10 22:23:28:221,3.535247,2.549361
2019-12-10 22:23:28:260,3.535055,2.549534
2019-12-10 22:23:28:299,3.5346,2.551469
2019-12-10 22:23:28:337,3.534034,2.553173
2019-12-10 22:23:28:389,3.532458,2.556459
2019-12-10 22:23:28:439,3.532337,2.557364
2019-12-10 22:23:28:500,3.533396,2.561135
2019-12-10 22:23:28:544,3.534487,2.560337
2019-12-10 22:23:28:587,3.535157,2.562016
2019-12-10 22:23:28:627,3.536708,2.565553
2019-12-10 22:23:28:664,3.537421,2.568075
2019-12-10 22:23:28:698,3.538651,2.572341
2019-12-10 22:23:28:736,3.5392,2.5763
2019-12-10 22:23:28:789,3.540277,2.58199
2019-12-10 22:23:28:833,3.541167,2.586226
2019-12-10 22:23:28:877,3.542223,2.593756
2019-12-10 22:23:28:931,3.54288,2.596156
2019-12-10 22:23:28:990,3.543815,2.600525
2019-12-10 22:23:29:037,3.544262,2.604245
2019-12-10 22:23:29:091,3.54464,2.607883
2019-12-10 22:23:29:135,3.544849,2.609402
2019-12-10 22:23:29:171,3.545468,2.611796
2019-12-10 22:23:29:226,3.545663,2.612116
2019-12-10 22:23:29:293,3.545882,2.613564
2019-12-10 22:23:29:338,3.54597,2.614259
2019-12-10 22:23:29:374,3.546253,2.615513
2019-12-10 22:23:29:415,3.546367,2.615833
2019-12-10 22:23:29:473,3.546365,2.615969
2019-12-10 22:23:29:520,3.546424,2.616745
2019-12-10 22:23:29:557,3.546322,2.617225
2019-12-10 22:23:29:597,3.546304,2.617257
2019-12-10 22:23:29:631,3.54613,2.617796
2019-12-10 22:23:29:687,3.545868,2.618337
2019-12-10 22:23:29:729,3.545728,2.618401
2019-12-10 22:23:29:765,3.545654,2.618611
2019-12-10 22:23:29:808,3.545594,2.618773
2019-12-10 22:23:29:853,3.545513,2.619001
2019-12-10 22:23:29:906,3.545505,2.619299
2019-12-10 22:23:29:958,3.545506,2.619324
2019-12-10 22:23:30:023,3.545518,2.619538
2019-12-10 22:23:30:067,3.545543,2.619611
2019-12-10 22:23:30:110,3.54556,2.620169
2019-12-10 22:23:30:155,3.545722,2.62055
2019-12-10 22:23:30:195,3.545811,2.621012
2019-12-10 22:23:30:230,3.546125,2.622427
2019-12-10 22:23:30:266,3.546167,2.622515
2019-12-10 22:23:30:323,3.546759,2.623503
2019-12-10 22:23:30:362,3.546963,2.623985
2019-12-10 22:23:30:400,3.547086,2.624225
2019-12-10 22:23:30:436,3.547488,2.62538
2019-12-10 22:23:30:473,3.547549,2.626053
2019-12-10 22:23:30:528,3.547599,2.627058
2019-12-10 22:23:30:570,3.547885,2.627849
2019-12-10 22:23:30:609,3.548331,2.628928
2019-12-10 22:23:30:654,3.548503,2.629317
2019-12-10 22:23:30:693,3.548907,2.630569
2019-12-10 22:23:30:733,3.549563,2.631266
2019-12-10 22:23:30:771,3.550026,2.631697
2019-12-10 22:23:30:808,3.550354,2.63192
2019-12-10 22:23:30:855,3.551002,2.632621
2019-12-10 22:23:30:896,3.551318,2.632833
2019-12-10 22:23:30:942,3.553162,2.634344
2019-12-10 22:23:30:987,3.55394,2.634838
2019-12-10 22:23:31:035,3.554618,2.635098
2019-12-10 22:23:31:090,3.556522,2.636184
2019-12-10 22:23:31:130,3.55771,2.636995
2019-12-10 22:23:31:173,3.558875,2.637632
2019-12-10 22:23:31:223,3.559445,2.637781
2019-12-10 22:23:31:260,3.560127,2.637931
2019-12-10 22:23:31:309,3.560964,2.637942
2019-12-10 22:23:31:354,3.56243,2.637577
2019-12-10 22:23:31:399,3.562897,2.637622
2019-12-10 22:23:31:440,3.563994,2.637207
2019-12-10 22:23:31:488,3.564293,2.637196
2019-12-10 22:23:31:528,3.564936,2.636951
2019-12-10 22:23:31:570,3.565297,2.636879
2019-12-10 22:23:31:617,3.566215,2.63652
2019-12-10 22:23:31:655,3.566332,2.636369
2019-12-10 22:23:31:698,3.56666,2.636266
2019-12-10 22:23:31:732,3.56702,2.636077
2019-12-10 22:23:31:777,3.567542,2.635873
2019-12-10 22:23:31:830,3.56781,2.635959
2019-12-10 22:23:31:875,3.568129,2.635797
2019-12-10 22:23:31:923,3.568436,2.635744
2019-12-10 22:23:31:962,3.568666,2.635629
2019-12-10 22:23:32:002,3.569301,2.635909
2019-12-10 22:23:32:064,3.569338,2.636078
2019-12-10 22:23:32:112,3.569717,2.636488
2019-12-10 22:23:32:164,3.569962,2.6366
2019-12-10 22:23:32:199,3.57037,2.636987
2019-12-10 22:23:32:253,3.570603,2.637524
2019-12-10 22:23:32:298,3.570753,2.637808
2019-12-10 22:23:32:336,3.571112,2.63868
2019-12-10 22:23:32:388,3.5713,2.639263
2019-12-10 22:23:32:429,3.571294,2.639898
2019-12-10 22:23:32:474,3.571653,2.641045
2019-12-10 22:23:32:526,3.57211,2.642327
2019-12-10 22:23:32:587,3.572459,2.643799
2019-12-10 22:23:32:631,3.57325,2.645911
2019-12-10 22:23:32:672,3.573603,2.648976
2019-12-10 22:23:32:724,3.574033,2.650222
2019-12-10 22:23:32:765,3.574116,2.650681
2019-12-10 22:23:32:813,3.574468,2.651511
2019-12-10 22:23:32:863,3.574534,2.651734
2019-12-10 22:23:32:901,3.574508,2.65205
2019-12-10 22:23:32:954,3.574636,2.65262
2019-12-10 22:23:32:994,3.574692,2.652668
2019-12-10 22:23:33:032,3.574738,2.652863
2019-12-10 22:23:33:067,3.574808,2.652949
2019-12-10 22:23:33:106,3.574762,2.653026
2019-12-10 22:23:33:158,3.574767,2.653185
2019-12-10 22:23:33:202,3.57482,2.653207
2019-12-10 22:23:33:239,3.575055,2.653204
2019-12-10 22:23:33:275,3.575166,2.653131
2019-12-10 22:23:33:330,3.575277,2.652989
2019-12-10 22:23:33:387,3.575644,2.652717
2019-12-10 22:23:33:420,3.575877,2.652363
2019-12-10 22:23:33:453,3.576061,2.652181
2019-12-10 22:23:33:486,3.576285,2.651889
2019-12-10 22:23:33:519,3.576395,2.651673
2019-12-10 22:23:33:554,3.576416,2.651676
2019-12-10 22:23:33:587,3.576603,2.651465
2019-12-10 22:23:33:619,3.576778,2.65136
2019-12-10 22:23:33:653,3.577031,2.651042
2019-12-10 22:23:33:686,3.577468,2.650542
2019-12-10 22:23:33:720,3.577848,2.649594
2019-12-10 22:23:33:759,3.57811,2.649364
2019-12-10 22:23:33:794,3.578392,2.648724
2019-12-10 22:23:33:829,3.578546,2.648026
2019-12-10 22:23:33:867,3.578812,2.647447
2019-12-10 22:23:33:903,3.579151,2.646101
2019-12-10 22:23:33:936,3.579368,2.645839
2019-12-10 22:23:33:976,3.579507,2.645347
2019-12-10 22:23:34:019,3.579786,2.644245
2019-12-10 22:23:34:053,3.580106,2.643908
2019-12-10 22:23:34:086,3.580407,2.643647
2019-12-10 22:23:34:124,3.580554,2.64277
2019-12-10 22:23:34:172,3.580832,2.64184
2019-12-10 22:23:34:240,3.581437,2.640521
2019-12-10 22:23:34:312,3.581795,2.639946
2019-12-10 22:23:34:362,3.582677,2.638929
2019-12-10 22:23:34:407,3.583246,2.638648
2019-12-10 22:23:34:453,3.583653,2.638129
2019-12-10 22:23:34:487,3.583892,2.637959
2019-12-10 22:23:34:526,3.584448,2.637292
2019-12-10 22:23:34:563,3.584611,2.637218
2019-12-10 22:23:34:598,3.584752,2.637154
2019-12-10 22:23:34:633,3.584868,2.637167
2019-12-10 22:23:34:675,3.584927,2.637161
2019-12-10 22:23:34:720,3.584915,2.63706
2019-12-10 22:23:34:755,3.584936,2.636855
2019-12-10 22:23:34:788,3.584526,2.63643
2019-12-10 22:23:34:822,3.584169,2.636091
2019-12-10 22:23:34:857,3.58402,2.635867
2019-12-10 22:23:34:895,3.58384,2.63582
2019-12-10 22:23:34:932,3.583841,2.635805
2019-12-10 22:23:34:964,3.583791,2.63577
2019-12-10 22:23:34:996,3.583791,2.63577
2019-12-10 22:23:35:028,3.583793,2.63571
2019-12-10 22:23:35:068,3.583809,2.635828
2019-12-10 22:23:35:104,3.583861,2.635875
2019-12-10 22:23:35:129,3.583829,2.635911
2019-12-10 22:23:35:146,3.583829,2.635911
2019-12-10 22:23:35:186,3.583751,2.635917
2019-12-10 22:23:35:219,3.583662,2.635925
2019-12-10 22:23:35:253,3.583482,2.636068
2019-12-10 22:23:35:288,3.58311,2.636164
2019-12-10 22:23:35:332,3.583012,2.636224
2019-12-10 22:23:35:371,3.581932,2.636851
2019-12-10 22:23:35:409,3.581048,2.637164
2019-12-10 22:23:35:445,3.57986,2.63731
2019-12-10 22:23:35:488,3.578985,2.637568
2019-12-10 22:23:35:524,3.578452,2.637722
2019-12-10 22:23:35:561,3.577206,2.638299
2019-12-10 22:23:35:595,3.575263,2.639532
2019-12-10 22:23:35:627,3.573329,2.639861
2019-12-10 22:23:35:667,3.569752,2.641339
2019-12-10 22:23:35:710,3.568683,2.641765
2019-12-10 22:23:35:754,3.567326,2.642025
2019-12-10 22:23:35:799,3.565842,2.642463
2019-12-10 22:23:35:836,3.56392,2.643075
2019-12-10 22:23:35:873,3.562857,2.64328
2019-12-10 22:23:35:909,3.562435,2.643693
2019-12-10 22:23:35:954,3.562316,2.643914
2019-12-10 22:23:35:992,3.562282,2.644127
2019-12-10 22:23:36:032,3.562407,2.644181
2019-12-10 22:23:36:067,3.564883,2.643535
2019-12-10 22:23:36:106,3.569141,2.641271
2019-12-10 22:23:36:143,3.576113,2.638555
2019-12-10 22:23:36:207,3.588216,2.634364
2019-12-10 22:23:36:247,3.59768,2.633016
2019-12-10 22:23:36:287,3.605544,2.631147
2019-12-10 22:23:36:327,3.612427,2.629727
2019-12-10 22:23:36:369,3.620345,2.626761
2019-12-10 22:23:36:411,3.636736,2.620425
2019-12-10 22:23:36:451,3.646862,2.615334
2019-12-10 22:23:36:486,3.659939,2.609739
2019-12-10 22:23:36:521,3.672302,2.605698
2019-12-10 22:23:36:556,3.68777,2.598837
2019-12-10 22:23:36:594,3.699576,2.592791
2019-12-10 22:23:36:632,3.710789,2.589511
2019-12-10 22:23:36:675,3.736765,2.576009
2019-12-10 22:23:36:713,3.749654,2.568
2019-12-10 22:23:36:747,3.76161,2.557686
2019-12-10 22:23:36:785,3.77336,2.54706
2019-12-10 22:23:36:824,3.785019,2.535512
2019-12-10 22:23:36:860,3.803514,2.517332
2019-12-10 22:23:36:899,3.81723,2.503652
2019-12-10 22:23:36:934,3.84944,2.470021
2019-12-10 22:23:36:970,3.865156,2.454227
2019-12-10 22:23:37:010,3.879435,2.434116
2019-12-10 22:23:37:045,3.896018,2.414536
2019-12-10 22:23:37:080,3.910725,2.394827
2019-12-10 22:23:37:119,3.925665,2.376559
2019-12-10 22:23:37:155,3.940751,2.359817
2019-12-10 22:23:37:190,3.956022,2.340642
2019-12-10 22:23:37:224,3.975966,2.324528
2019-12-10 22:23:37:259,3.980541,2.315349
2019-12-10 22:23:37:293,3.980312,2.302302
2019-12-10 22:23:37:334,3.991136,2.288912
2019-12-10 22:23:37:374,4.019339,2.263207
2019-12-10 22:23:37:408,4.033655,2.24649
2019-12-10 22:23:37:450,4.054285,2.231754
2019-12-10 22:23:37:485,4.075121,2.222775
2019-12-10 22:23:37:518,4.097285,2.218446
2019-12-10 22:23:37:559,4.114611,2.217453
